baseline_id,ant1,ant2,source_uvh5,pol,baseline_length_m,baseline_class,baseline_enu_e_m,baseline_enu_n_m,baseline_enu_u_m,lst_bin_id,t_start_index,n_time,lst_start,lst_end,flag_fraction,n_sat_visible_center,n_sat_visible_any_bin,n_sat_visible_peak_bin,n_sat_peak_visible,beam_weighted_sat_exposure_center,beam_weighted_sat_exposure_bin_mean,max_sat_beam_response_center,max_sat_beam_response_bin,n_sat_visible,beam_weighted_sat_exposure,max_sat_beam_response,pre_risk_score_bin,bg_window_power_proxy,null_mad_win_proxy,pre_risk_score
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,54,3348,62,2461041.875,2461041.881822953,0.16665616599462366,0,4,4,4,0.0,0.21673228020298504,0.0,0.616185001151179,4,0.21673228020298504,0.616185001151179,1.9480864475249948e-07,321303795.0639855,1112539.3356046346,1.9480864475249948e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,55,3410,62,2461041.8819444445,2461041.8887673975,0.16490255376344087,0,3,3,3,0.0,0.28670049114161184,0.0,0.9326005479341334,3,0.28670049114161184,0.9326005479341334,2.860579077026543e-07,756742330.8516562,1002246.3404144922,2.860579077026543e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,56,3472,62,2461041.888888889,2461041.895711842,0.1644615255376344,0,6,6,6,0.0,0.620775413097927,0.0,0.8643087592320493,6,0.620775413097927,0.8643087592320493,7.749021160677408e-07,1914961183.6910224,801101.7136565153,7.749021160677408e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,57,3534,62,2461041.8958333335,2461041.9026562865,0.16714969758064516,0,6,6,6,0.0,0.20947771743508667,0.0,0.41761437957613023,6,0.20947771743508667,0.41761437957613023,2.553696835690062e-07,20086446117.965733,820292.035089911,2.553696835690062e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,58,3596,62,2461041.902777778,2461041.909600731,0.16701318884408603,0,5,5,5,0.0,0.12036852132435003,0.0,0.18183588309851056,5,0.12036852132435003,0.18183588309851056,9.50687587653949e-08,273055609.5748867,1266120.678207111,9.50687587653949e-08
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,59,3658,62,2461041.909722222,2461041.916545175,0.166026125672043,0,6,6,6,0.0,0.6872306623487341,0.0,0.9426480648117707,6,0.6872306623487341,0.9426480648117707,2.990989127582705e-07,29149002986.37343,2297670.2122088578,2.990989127582705e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,60,3720,62,2461041.9166666665,2461041.9234896195,0.16711819556451613,0,1,1,1,0.0,3.0769904893363125e-05,0.0,3.0769904893363125e-05,1,3.0769904893363125e-05,3.0769904893363125e-05,2.5291991450494956e-11,605283811.8375099,1216586.8770591004,2.5291991450494956e-11
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,61,3782,62,2461041.923611111,2461041.930434064,0.17409064180107528,0,3,3,3,0.0,0.44567189911077393,0.0,0.9338566727692416,3,0.44567189911077393,0.9338566727692416,1.2874633388108195e-07,193735063189.96033,3461627.8823319655,1.2874633388108195e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,62,3844,62,2461041.9305555555,2461041.9373785085,0.21940104166666666,0,4,4,4,0.0,0.41429598522145367,0.0,0.8272224890322021,4,0.41429598522145367,0.8272224890322021,3.9356064222709963e-07,213789785.13302013,1052686.5259620878,3.9356064222709963e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,63,3906,62,2461041.9375,2461041.944322953,0.2594716061827957,1,4,4,4,0.0002818752689222807,0.14698950232902025,0.0002818752689222807,0.24707532713891836,4,0.14698950232902025,0.24707532713891836,4.943893631575192e-07,2853097681.878296,297315.26056758506,4.943893631575192e-07
159_76,159,76,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.159_76.sum.uvh5,ee,156.200250406372,mid,139.04824485684745,-71.15855658857106,0.7507685892745126,64,3968,62,2461041.9444444445,2461041.9512673975,0.6170509912634409,0,2,2,2,0.0,0.2812107439459313,0.0,0.9963509766045548,2,0.2812107439459313,0.9963509766045548,2.047800486067598e-05,1377474.9951426466,13732.331145498541,2.047800486067598e-05
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,0,0,62,2461041.5,2461041.5068229535,0.2671055947580645,1,4,4,4,0.33087588566844983,0.5502745938468236,0.33087588566844983,0.7280464634021924,4,0.5502745938468236,0.7280464634021924,0.00011124234789263658,3243801.5462082755,4946.628727918531,0.00011124234789263658
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,1,62,62,2461041.5069444445,2461041.513767398,0.19439894153225806,0,4,4,4,0.0,0.17558204052578452,0.0,0.4821174098933508,4,0.17558204052578452,0.4821174098933508,7.0602028769942155e-06,38985664.40263936,24869.262765510808,7.0602028769942155e-06
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,2,124,62,2461041.513888889,2461041.5207118425,0.19017767137096775,1,3,3,3,0.02274717290127737,0.1812254192505289,0.02274717290127737,0.5352241138648121,3,0.1812254192505289,0.5352241138648121,8.330623159608491e-07,541734989.7740918,217541.25205088,8.330623159608491e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,3,186,62,2461041.5208333335,2461041.527656287,0.1747206821236559,0,1,1,1,0.0,0.20661704468541942,0.0,0.778550973821895,1,0.20661704468541942,0.778550973821895,2.0698445136395274e-07,10728804749.286926,998224.9551784579,2.0698445136395274e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,4,248,62,2461041.527777778,2461041.5346007315,0.17307207661290322,1,5,5,5,0.006509913503000268,0.29197839306488044,0.006509913503000268,0.7839253298317038,5,0.29197839306488044,0.7839253298317038,1.590700066608898e-07,3626923694.8391237,1835533.9211579259,1.590700066608898e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,5,310,62,2461041.534722222,2461041.5415451755,0.16818926411290322,0,5,5,5,0.0,0.4265461647481952,0.0,0.642949814682819,5,0.4265461647481952,0.642949814682819,9.283610666488747e-08,12225898935.221352,4594614.962558784,9.283610666488747e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,6,372,62,2461041.5416666665,2461041.54848962,0.16812626008064516,0,3,3,3,0.0,0.29099277716989397,0.0,0.5800263647610057,3,0.29099277716989397,0.5800263647610057,9.726034034538326e-08,1320573506.2570899,2991895.5263424264,9.726034034538326e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,7,434,62,2461041.548611111,2461041.5554340645,0.16822076612903225,1,8,8,8,0.0004122087285943486,0.43707188882479064,0.0004122087285943486,0.7170519983903962,8,0.43707188882479064,0.7170519983903962,9.45249120221567e-08,1977507148.703822,4623880.408609539,9.45249120221567e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,8,496,62,2461041.5555555555,2461041.562378509,0.16725470430107528,0,2,2,2,0.0,0.2057117264676688,0.0,0.6984661256995437,2,0.2057117264676688,0.6984661256995437,7.258758307431675e-08,2906483412.305181,2833979.556214961,7.258758307431675e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,9,558,62,2461041.5625,2461041.5693229535,0.16720220094086022,1,5,5,5,0.0010971768248922275,0.33286132694916554,0.0010971768248922275,0.6977204569959614,5,0.33286132694916554,0.6977204569959614,1.0186890837246475e-07,5045638737.214852,3267545.8318657926,1.0186890837246475e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,10,620,62,2461041.5694444445,2461041.576267398,0.1680527553763441,1,8,8,8,0.0035743937970326312,0.39560371903806024,0.0035743937970326312,0.6208865344769782,8,0.39560371903806024,0.6208865344769782,8.403068138504837e-08,4204030285.3249955,4707848.520533957,8.403068138504837e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,11,682,62,2461041.576388889,2461041.5832118425,0.1681472614247312,1,5,5,5,0.0006393160041250509,0.6121911094018112,0.0006393160041250509,0.6787630996977061,5,0.6121911094018112,0.6787630996977061,1.5266936594086263e-07,2238272159.8522015,4009914.5341243315,1.5266936594086263e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,12,744,62,2461041.5833333335,2461041.590156287,0.1674857190860215,0,1,1,1,0.0,0.001343063595186559,0.0,0.001343063595186559,1,0.001343063595186559,0.001343063595186559,3.1751535456799675e-10,6259531877.452646,4229916.99728631,3.1751535456799675e-10
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,13,806,62,2461041.590277778,2461041.5971007315,0.16697118615591397,0,3,3,3,0.0,0.49245886625147556,0.0,0.9450884636561743,3,0.49245886625147556,0.9450884636561743,1.3445471891841252e-07,22791341872.312572,3662637.2820004993,1.3445471891841252e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,14,868,62,2461041.597222222,2461041.6040451755,0.16731770833333334,0,2,2,2,0.0,0.45992065055805087,0.0,0.956171545687925,2,0.45992065055805087,0.956171545687925,2.3876213479013463e-07,2012684255.2501585,1926271.3116646763,2.3876213479013463e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,15,930,62,2461041.6041666665,2461041.61098962,0.16557459677419356,1,4,4,4,3.084991352301424e-05,0.5125979855485051,3.084991352301424e-05,0.9746270301393545,4,0.5125979855485051,0.9746270301393545,1.9449778975728457e-07,2858573936.156003,2635495.170347079,1.9449778975728457e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,16,992,62,2461041.611111111,2461041.6179340645,0.16574260752688172,0,2,2,2,0.0,0.02123038413644645,0.0,0.051994079844118836,2,0.02123038413644645,0.051994079844118836,4.578807717211874e-09,809402321.8208798,4636662.084900575,4.578807717211874e-09
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,17,1054,62,2461041.6180555555,2461041.624878509,0.1660996303763441,0,2,2,2,0.0,0.06846870788021289,0.0,0.28051662074245665,2,0.06846870788021289,0.28051662074245665,3.619172685680426e-08,10596798394.221817,1891833.129463961,3.619172685680426e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,18,1116,62,2461041.625,2461041.6318229535,0.16577410954301075,0,4,4,4,0.0,0.2363981628786352,0.0,0.38438541749119554,4,0.2363981628786352,0.38438541749119554,5.0071412523788715e-08,21043055440.34518,4721220.172614931,5.0071412523788715e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,19,1178,62,2461041.6319444445,2461041.638767398,0.16557459677419356,0,4,4,4,0.0,0.023868672307009665,0.0,0.04932161857556596,4,0.023868672307009665,0.04932161857556596,5.263492876099847e-09,72610634348.04141,4534759.116971755,5.263492876099847e-09
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,20,1240,62,2461041.638888889,2461041.6457118425,0.16627814180107528,0,4,4,4,0.0,0.16291867713468297,0.0,0.30801675453485433,4,0.16291867713468297,0.30801675453485433,4.9906393220713704e-08,807067669.1815603,3264485.101421102,4.9906393220713704e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,21,1302,62,2461041.6458333335,2461041.652656287,0.1666981686827957,0,3,3,3,0.0,0.07815271613371509,0.0,0.12194591377078616,3,0.07815271613371509,0.12194591377078616,1.4302071788513568e-08,4709900323.86609,5464433.215646557,1.4302071788513568e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,22,1364,62,2461041.652777778,2461041.6596007315,0.16643565188172044,0,3,3,3,0.0,0.04347690205806057,0.0,0.12295632724432037,3,0.04347690205806057,0.12295632724432037,9.373555287277471e-09,2264566165.828103,4638250.986482242,9.373555287277471e-09
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,23,1426,62,2461041.659722222,2461041.6665451755,0.16643565188172044,0,3,3,3,0.0,0.275505408017723,0.0,0.5786751971552218,3,0.275505408017723,0.5786751971552218,7.329119056864452e-08,42206348910876.32,3759052.157294193,7.329119056864452e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,24,1488,62,2461041.6666666665,2461041.67348962,0.16695018481182797,0,5,5,5,0.0,0.22773362399156483,0.0,0.43415361759428933,5,0.22773362399156483,0.43415361759428933,9.463075281173684e-08,270246786216.11896,2406549.8500749487,9.463075281173684e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,25,1550,62,2461041.673611111,2461041.6804340645,0.16556409610215053,0,5,5,5,0.0,0.20114597368031706,0.0,0.5088303857540691,5,0.20114597368031706,0.5088303857540691,1.4969385847283945e-07,4001525671.055514,1343715.6055190675,1.4969385847283945e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,26,1612,62,2461041.6805555555,2461041.687378509,0.16627814180107528,1,5,5,5,5.2688158235845604e-05,0.05072798537127345,5.2688158235845604e-05,0.13239227252198724,5,0.05072798537127345,0.13239227252198724,2.5154942029340964e-08,795327161.709464,2016621.0405932898,2.5154942029340964e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,27,1674,62,2461041.6875,2461041.6943229535,0.16586861559139784,0,2,2,2,0.0,0.2437121546123139,0.0,0.8187488961970543,2,0.2437121546123139,0.8187488961970543,1.1690983219732554e-07,71146752698.85298,2084616.4093449886,1.1690983219732554e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,28,1736,62,2461041.6944444445,2461041.701267398,0.16626764112903225,0,2,2,2,0.0,0.0007516225380816418,0.0,0.0006365662667992243,2,0.0007516225380816418,0.0006365662667992243,2.9654175458592326e-10,4840643417.952925,2534626.326505593,2.9654175458592326e-10
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,29,1798,62,2461041.701388889,2461041.7082118425,0.16554309475806453,0,2,2,2,0.0,0.15122580595081875,0.0,0.5780989817151402,2,0.15122580595081875,0.5780989817151402,5.724512432522893e-08,890080684.4100583,2641723.7753149727,5.724512432522893e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,30,1860,62,2461041.7083333335,2461041.715156287,0.16578461021505375,0,3,3,3,0.0,0.09986243820864145,0.0,0.22613877759676462,3,0.09986243820864145,0.22613877759676462,4.1749608163529565e-08,940814545.7452366,2391937.1366909365,4.1749608163529565e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,31,1922,62,2461041.715277778,2461041.7221007315,0.16605762768817203,0,4,4,4,0.0,0.09689170230687942,0.0,0.21453219285602132,4,0.09689170230687942,0.21453219285602132,5.577797746414234e-08,405426278.81125736,1737096.013729928,5.577797746414234e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,32,1984,62,2461041.722222222,2461041.7290451755,0.16634114583333334,0,3,3,3,0.0,0.39049641960412795,0.0,0.8621952177012273,3,0.39049641960412795,0.8621952177012273,1.1582698065170522e-07,708855285.1129423,3371377.009112937,1.1582698065170522e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,33,2046,62,2461041.7291666665,2461041.73598962,0.16648815524193547,0,5,5,5,0.0,0.33149479679068383,0.0,0.3484546838830035,5,0.33149479679068383,0.3484546838830035,9.506051650356483e-08,35806261500144.97,3487197.5135781276,9.506051650356483e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,34,2108,62,2461041.736111111,2461041.7429340645,0.16644615255376344,1,4,4,4,0.00014289495363501375,0.26670756042623767,0.00014289495363501375,0.7820357281270546,4,0.26670756042623767,0.7820357281270546,1.1296877668075176e-07,552910985.2376441,2360896.2428614204,1.1296877668075176e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,35,2170,62,2461041.7430555555,2461041.749878509,0.16588961693548387,0,5,5,5,0.0,0.28702035123589004,0.0,0.5329721044266462,5,0.28702035123589004,0.5329721044266462,1.3812997912502567e-07,3222232997.824548,2077900.4894809918,1.3812997912502567e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,36,2232,62,2461041.75,2461041.7568229535,0.16678217405913978,0,4,4,4,0.0,0.3212071455869001,0.0,0.5491919590577511,4,0.3212071455869001,0.5491919590577511,1.3182565528472e-07,1681764278.1339226,2436605.719070007,1.3182565528472e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,37,2294,62,2461041.7569444445,2461041.7637673975,0.16741221438172044,0,5,5,5,0.0,0.356360522070895,0.0,0.9867730246375583,5,0.356360522070895,0.9867730246375583,1.9914987612952688e-07,594701163.0728639,1789408.7056279085,1.9914987612952688e-07
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,38,2356,62,2461041.763888889,2461041.770711842,0.16802125336021506,0,3,3,3,0.0,0.2870181822616452,0.0,0.74664414194873,3,0.2870181822616452,0.74664414194873,9.684974001509478e-08,959127858.6278058,2963541.0711160526,9.684974001509478e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,39,2418,62,2461041.7708333335,2461041.7776562865,0.16720220094086022,0,2,2,2,0.0,0.01686142451615914,0.0,0.029500585149165884,2,0.01686142451615914,0.029500585149165884,4.942011602296516e-09,2392847137.2556925,3411854.498343096,4.942011602296516e-09
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,40,2480,62,2461041.777777778,2461041.784600731,0.16898731518817203,0,6,6,6,0.0,0.3484575065066898,0.0,0.8056414039197263,6,0.3484575065066898,0.8056414039197263,7.087763023604379e-08,17277906357.08417,4916325.578976353,7.087763023604379e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,41,2542,62,2461041.784722222,2461041.791545175,0.16791624663978494,1,2,2,2,0.776904046133802,0.19470624145740908,0.776904046133802,0.5863109176460239,2,0.19470624145740908,0.5863109176460239,1.4672040465717574e-08,24570411310.586327,13270563.280707696,1.4672040465717574e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,42,2604,62,2461041.7916666665,2461041.7984896195,0.16735971102150538,0,6,6,6,0.0,0.35654971283665626,0.0,0.6113952006290849,6,0.35654971283665626,0.6113952006290849,5.446029088679307e-08,90425603182.11287,6546966.735411279,5.446029088679307e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,43,2666,62,2461041.798611111,2461041.805434064,0.1678847446236559,0,2,2,2,0.0,0.3059806379101992,0.0,0.996901135440778,2,0.3059806379101992,0.996901135440778,4.2449071892444446e-08,6232370069.393396,7208182.046605853,4.2449071892444446e-08
23_80,23,80,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.23_80.sum.uvh5,ee,207.27584629366876,long,204.3809184407782,34.519167745151535,-0.3790675964322041,44,2728,62,2461041.8055555555,2461041.8123785085,0.16702368951612903,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,3,0.2419547912000571,0.7241364102878726,8.145571291565057e-08,633450604.0191344,2970384.55056685,8.145571291565057e-08
