case_id,background_index,background_id,source_uvh5,lst_stratum,lst_bin_id,native_baseline_id,baseline_id,baseline_length_m,beam_model,beam_description,morphology,s_ref_jy,height_km,az_transit_deg,za_peak_deg,n_null,pte_global_max,pte_global_absint,relative_abs_bias,z_ps_max,window_abs_bias_sum,window_bg_abs_sum,n_null_exceed_max,n_null_exceed_absint,strict_local_physical_1e3,strict_absint_physical_1e3,physical_1e2,window_bins,peak_abs_jy,mean_abs_jy,tau_min_ns,tau_max_ns,attenuation_median,attenuation_max,seed
za5_bg0_b14.6_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.1485148514851485,0.32673267326732675,0.02255536526022229,1.7256204026898245,74790114.22930299,3315845847.160797,14,32,False,False,True,1481,114.52657797177302,2.986134855473855,-12.817313476391787,-4.2495936886838654,0.9976125739741524,0.9999980798690115,20260714
za5_bg0_b14.6_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.4158415841584158,0.45544554455445546,0.1379706457593135,0.17918092271671426,457489392.77111316,3315845847.160797,41,45,False,False,True,1481,297.7126543126041,24.744982308306085,-12.817313476391787,-4.2495936886838654,0.9976125739741524,0.9999980798690115,20260715
za15_bg0_b14.6_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.19801980198019803,0.3465346534653465,0.0027567508190443823,1.1711494855640627,9140960.75498544,3315845847.160797,19,34,False,False,False,1481,9.966593648292939,0.21278610185256233,-17.021263525630758,-12.60611874327281,0.9994295928276925,0.9999959678355693,20260716
za15_bg0_b14.6_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.42574257425742573,0.7722772277227723,0.15002448031151083,0.09454358434394276,497458050.01337993,3315845847.160797,42,77,False,False,True,1481,279.89719263997074,23.30029009905154,-17.021263525630758,-12.60611874327281,0.9994295928276925,0.9999959678355693,20260717
za30_bg0_b14.6_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.5742574257425742,0.6435643564356436,0.0005058794003371526,-0.44554829441494925,1677418.1087721419,3315845847.160797,57,64,False,False,False,1481,0.6245196017382174,0.038752640198731515,-25.9917078816698,-24.350696509126234,0.9999094782888474,0.9999854503464222,20260718
za30_bg0_b14.6_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.7524752475247525,0.25742574257425743,0.2369089383885567,-0.7387731285503507,785553519.5109689,3315845847.160797,75,25,False,False,True,1481,224.99213723688385,18.70844484192651,-25.9917078816698,-24.350696509126234,0.9999094782888474,0.9999854503464222,20260719
za45_bg0_b14.6_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.3465346534653465,0.06930693069306931,0.00032914650669697317,0.19863588496107396,1091399.077338642,3315845847.160797,34,6,False,False,False,1481,0.4947082715738695,0.01966659932819566,-34.64567432382269,-34.436439965313184,0.9999694204254479,0.9999709324917578,20260720
za45_bg0_b14.6_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.7623762376237624,0.07920792079207921,0.17428150489691746,-0.6835231533259061,577890604.2493778,3315845847.160797,76,7,False,False,True,1481,149.99212177777153,12.423588521148533,-34.64567432382269,-34.436439965313184,0.9999694204254479,0.9999709324917578,20260721
za60_bg0_b14.6_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.36633663366336633,0.693069306930693,5.168389647293557e-05,0.5582181181956657,171375.83348487198,3315845847.160797,36,69,False,False,False,1481,0.09765964970109316,0.003736592588737678,-42.1755728338931,-41.47539682245902,0.9999448875667662,0.9999563983982934,20260722
za60_bg0_b14.6_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.22772277227722773,0.12871287128712872,0.08247078441672685,2.541155476045873,273460408.0202971,3315845847.160797,22,12,False,False,True,1481,74.99444434926143,6.156082799576147,-42.1755728338931,-41.47539682245902,0.9999448875667662,0.9999563983982934,20260723
za70_bg0_b14.6_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,70.0,100,0.693069306930693,0.38613861386138615,1.3005477686055687e-05,-0.5214390748399196,43124.159175650166,3315845847.160797,69,38,False,False,False,1481,0.015607919646671145,0.0009634926636380515,-45.763071038553505,-44.63318910409364,0.999917359696413,0.9999486624465505,20260724
za70_bg0_b14.6_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,70.0,100,1.0,0.45544554455445546,0.034896746971349056,-1.9493127720773125,115712233.5243689,3315845847.160797,100,45,False,False,True,1481,35.090077377452644,2.8402435748851396,-45.763071038553505,-44.63318910409364,0.999917359696413,0.9999486624465505,20260725
za78_bg0_b14.6_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,78.0,100,0.6237623762376238,0.6831683168316832,4.710254287960152e-06,-0.3101160408682819,15618.477119804007,3315845847.160797,62,68,False,False,False,1481,0.006677186261643325,0.00027628226486181215,-47.6357680136893,-46.24260241253931,0.999896184696013,0.9999443724783861,20260726
za78_bg0_b14.6_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,78.0,100,0.5346534653465347,0.801980198019802,0.012006510495777625,-0.02967413513937301,39811737.96631676,3315845847.160797,53,80,False,False,True,1481,12.966633968390123,1.020040588166467,-47.6357680136893,-46.24260241253931,0.999896184696013,0.9999443724783861,20260727
za5_bg0_b140.4_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.2079207920792079,0.019801980198019802,0.006789728989623568,0.6472700905464033,8782664.004601628,1293522026.8767385,20,1,False,False,False,1323,114.42392702250382,2.5820256782007394,-123.2569040799201,-40.8659554224235,0.7932693352635812,0.9998224457567598,20260728
za5_bg0_b140.4_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.45544554455445546,0.8316831683168316,0.03615632157376239,0.18474843360387116,46768998.36650027,1293522026.8767385,45,83,False,False,True,1323,297.43731680987224,18.82454452788729,-123.2569040799201,-40.8659554224235,0.7932693352635812,0.9998224457567598,20260729
za15_bg0_b140.4_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.15841584158415842,0.04950495049504951,0.0008204465913306954,0.9470908725485381,1061265.7377621923,1293522026.8767385,15,4,False,False,False,1323,9.962260315470036,0.20440217553780393,-163.6839304292379,-121.2259629556183,0.9480831471587371,0.9996271650868164,20260730
za15_bg0_b140.4_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.42574257425742573,0.9306930693069307,0.04261022287617693,0.25129228799854103,55117261.86046196,1293522026.8767385,42,93,False,False,True,1323,279.77452793037173,21.54448360368885,-163.6839304292379,-121.2259629556183,0.9480831471587371,0.9996271650868164,20260731
za30_bg0_b140.4_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.4158415841584158,0.5742574257425742,0.00014370721379191145,0.9699426688616357,185888.44646092207,1293522026.8767385,41,57,False,False,False,1323,0.6236794682484667,0.03826397355973473,-249.94765561623527,-234.16697084864126,0.9916534603684015,0.9986550457913884,20260732
za30_bg0_b140.4_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.6237623762376238,0.9405940594059405,0.07436494135808694,-0.5272317023028997,96192689.67408243,1293522026.8767385,62,94,False,False,True,1323,224.69103467152786,18.476942282993576,-249.94765561623527,-234.16697084864126,0.9916534603684015,0.9986550457913884,20260733
za45_bg0_b140.4_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.42574257425742573,0.504950495049505,0.0002559155094460642,0.10647072487070053,331032.3484878661,1293522026.8767385,42,50,False,False,False,1323,0.4933937720165949,0.019611786745750162,-333.16799083596135,-331.15590146264685,0.9971746247784121,0.9973140998941991,20260734
za45_bg0_b140.4_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.40594059405940597,0.039603960396039604,0.1683017567867788,0.2933505074440227,217702029.56575,1293522026.8767385,40,3,False,False,True,1323,149.5935732825605,12.388379490258712,-333.16799083596135,-331.15590146264685,0.9971746247784121,0.9973140998941991,20260735
za60_bg0_b140.4_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.42574257425742573,0.6039603960396039,2.3191346236571395e-05,0.1994573685275361,29998.517189930055,1293522026.8767385,42,60,False,False,False,1323,0.09727050629278083,0.003715460944255773,-405.578796083819,-398.84559663936665,0.9949128874142481,0.9959727254033671,20260736
za60_bg0_b140.4_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.5346534653465347,0.7425742574257426,0.03516163045137249,-0.07976479585412168,45482343.48975019,1293522026.8767385,53,74,False,False,True,1323,74.69561126938127,6.118360789674668,-405.578796083819,-398.84559663936665,0.9949128874142481,0.9959727254033671,20260737
za70_bg0_b140.4_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,70.0,100,0.42574257425742573,0.5544554455445545,5.252750505092441e-06,0.15906278746186345,6794.548480024987,1293522026.8767385,42,55,False,False,False,1323,0.01553464317168081,0.0009534079786570939,-440.07775157208187,-429.21231159754086,0.9923805995304654,0.9952591991984899,20260738
za70_bg0_b140.4_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,70.0,100,0.9108910891089109,0.6039603960396039,0.013405674700862222,-1.227627581811197,17340535.510709517,1293522026.8767385,91,60,False,False,True,1323,34.92542540380875,2.8115426095310605,-440.07775157208187,-429.21231159754086,0.9923805995304654,0.9952591991984899,20260739
za78_bg0_b140.4_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,78.0,100,0.9801980198019802,0.7821782178217822,1.999855043545165e-06,-1.7197701891371098,2586.85654938621,1293522026.8767385,98,78,False,False,False,1323,0.006643206502811669,0.0002721230622970971,-458.0864266620419,-444.6891355292283,0.9904359635867139,0.9948636445420075,20260740
za78_bg0_b140.4_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,78.0,100,0.6237623762376238,0.5841584158415841,0.004850703110591396,-0.34599464622233617,6274491.319389483,1293522026.8767385,62,58,False,False,False,1323,12.90069839031818,1.0067175578756564,-458.0864266620419,-444.6891355292283,0.9904359635867139,0.9948636445420075,20260741
za5_bg0_b207.3_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.0891089108910891,0.8118811881188119,0.006000829127981353,3.0300447352431696,6070371.317812284,1011588763.5438013,8,81,False,False,False,1239,114.30154700882954,2.1688934133349185,-181.9882906279464,-60.33840796895737,0.5834087240328698,0.9996129548052627,20260742
za5_bg0_b207.3_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.0297029702970297,0.297029702970297,0.026166161819953557,2.7766270696724233,26469395.28213384,1011588763.5438013,2,29,False,False,True,1239,297.10906682496324,13.27124955758718,-181.9882906279464,-60.33840796895737,0.5834087240328698,0.9996129548052627,20260743
za15_bg0_b207.3_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.594059405940594,0.8217821782178217,0.000721015202491185,-0.31237384509340343,729370.8771843414,1011588763.5438013,59,82,False,False,False,1239,9.95709268161032,0.1949578348881736,-241.67862200211988,-178.9896147465995,0.8889421743553347,0.9991873171051737,20260744
za15_bg0_b207.3_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.0891089108910891,0.22772277227722773,0.045921917126505674,1.9048791269764003,46454095.36556279,1011588763.5438013,8,22,False,False,True,1239,279.6282470873776,19.617787587300736,-241.67862200211988,-178.9896147465995,0.8889421743553347,0.9991873171051737,20260745
za30_bg0_b207.3_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.2871287128712871,0.36633663366336633,0.0001156272963744628,0.6244447462604579,116967.27377135548,1011588763.5438013,28,36,False,False,False,1239,0.6226781409975104,0.037688989238019076,-369.0466436024279,-345.7465298755053,0.9818678060732786,0.9970693448490855,20260746
za30_bg0_b207.3_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.18811881188118812,0.9801980198019802,0.06358503936306538,2.7190699273731305,64321911.34916724,1011588763.5438013,18,98,False,False,True,1239,224.33215670499118,18.20459326263183,-369.0466436024279,-345.7465298755053,0.9818678060732786,0.9970693448490855,20260747
za45_bg0_b207.3_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.19801980198019803,0.25742574257425743,0.0002467681875457807,0.47176270716506097,249627.92572138115,1011588763.5438013,19,25,False,False,False,1239,0.49182839596354994,0.019546525160264287,-491.9211136062457,-488.95027213917825,0.9938470805062809,0.9941502011680518,20260748
za45_bg0_b207.3_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.26732673267326734,0.45544554455445546,0.12471590004646013,0.68861650302113,126161203.12225091,1011588763.5438013,26,45,False,False,True,1239,149.11896052336078,12.346461431979964,-491.9211136062457,-488.95027213917825,0.9938470805062809,0.9941502011680518,20260749
za60_bg0_b207.3_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.7524752475247525,0.07920792079207921,2.898379223349205e-05,-0.5480621863522932,29319.67854828865,1011588763.5438013,75,7,False,False,False,1239,0.09680749973703946,0.003690381985027296,-598.8353588157037,-588.8938186254028,0.9889344239458431,0.9912329069450518,20260750
za60_bg0_b207.3_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.9108910891089109,0.24752475247524752,0.03604595775641923,-0.8742180231783437,36463685.83756822,1011588763.5438013,91,24,False,False,True,1239,74.34005683316305,6.073622257659376,-598.8353588157037,-588.8938186254028,0.9889344239458431,0.9912329069450518,20260751
za70_bg0_b207.3_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,70.0,100,0.8415841584158416,0.1782178217821782,4.8193312456073475e-06,-0.6065579512384393,4875.181335851945,1011588763.5438013,84,17,False,False,False,1239,0.015447499360195615,0.0009415139120909961,-649.7729194359825,-633.730143736964,0.9834485822513696,0.9896822261141457,20260752
za70_bg0_b207.3_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,70.0,100,0.6534653465346535,0.0594059405940594,0.012698413567635845,-0.5424053371005969,12845572.479852576,1011588763.5438013,65,5,False,False,True,1239,34.72961280253448,2.777674360124721,-649.7729194359825,-633.730143736964,0.9834485822513696,0.9896822261141457,20260753
za78_bg0_b207.3_full_polybeam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,78.0,100,0.801980198019802,0.7029702970297029,1.7593994312272284e-06,-0.809726600149758,1779.7886952148192,1011588763.5438013,80,70,False,False,False,1239,0.006602806817687267,0.0002672446574899132,-676.3626513161888,-656.581608205057,0.9792442016599081,0.988822921368429,20260754
za78_bg0_b207.3_unity_beam,0,0_1_lst017,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.0_1.sum.uvh5,quiet,17,0_1,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,78.0,100,0.5445544554455446,0.6633663366336634,0.004380107737606457,-0.07665728364498982,4430867.770473952,1011588763.5438013,54,66,False,False,False,1239,12.822304877305525,0.9910561437558959,-676.3626513161888,-656.581608205057,0.9792442016599081,0.988822921368429,20260755
za5_bg1_b14.6_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.5643564356435643,0.6732673267326733,0.24885232094739687,-0.15852985492476301,11423542.505758788,45904906.421079874,56,67,False,False,True,1481,114.52657797177302,2.986134855401507,-12.817313476391787,-4.2495936886838654,0.9976125739741524,0.9999980798690115,20260756
za5_bg1_b14.6_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.5841584158415841,0.5247524752475248,8.279710261344606,-0.24114120990317092,380079324.7406789,45904906.421079874,58,52,False,False,True,1481,297.7126543126041,24.744982308901232,-12.817313476391787,-4.2495936886838654,0.9976125739741524,0.9999980798690115,20260757
za15_bg1_b14.6_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.4752475247524752,0.9900990099009901,0.009713216934887237,0.12206809725455559,445884.31444364693,45904906.421079874,47,99,False,False,False,1481,9.966593648292939,0.2127861018536579,-17.021263525630758,-12.60611874327281,0.9994295928276925,0.9999959678355693,20260758
za15_bg1_b14.6_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.8118811881188119,0.9306930693069307,7.387670807230202,-0.6647232638444568,339130337.07564604,45904906.421079874,81,93,False,False,True,1481,279.89719263997074,23.30029009930886,-17.021263525630758,-12.60611874327281,0.9994295928276925,0.9999959678355693,20260759
