case_id,old_row_index,baseline_id,baseline_length_m,lst_stratum,lst_bin_id,beam_model,morphology,flux_jy,multiplicity,N_null,Z_PS_max_old,Z_PS_max_new,PTE_global_max_old,PTE_global_max_new,PTE_global_absint_old,PTE_global_absint_new,relative_abs_bias,window_abs_bias_sum,window_bg_abs_sum,null_mad_win,n_null_exceed_max,n_null_exceed_absint,selection_mode,n_seed_cases_before_pair_expansion,intrinsic_phase_mode,intrinsic_phase_seed,intrinsic_phases_rad,retained_PTE001,retained_PTE005,retained_absint_001,retained_absint_003,retained_physical_floor_1e3,retained_physical_floor_1e2,retained_absint_floor_1e3,retained_absint_floor_1e2
157_146_lst046_typical_frozen_polybeam_smooth_S10_multi,42,157_146,140.36979839670377,typical,46,frozen_polybeam,smooth,10.0,multi,1000,2.218305750341196,2.244185843420723,0.0396039603960396,0.03696303696303696,0.0396039603960396,0.016983016983016984,0.0020387911226158245,7985.353717483524,3916710.068483179,6.994945034913204,36,16,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_smooth_S30_multi,43,157_146,140.36979839670377,typical,46,frozen_polybeam,smooth,30.0,multi,1000,2.667443733349361,2.2560733655026866,0.0198019801980198,0.03296703296703297,0.0297029702970297,0.013986013986013986,0.006165310337667913,24147.73307486734,3916710.068483179,19.918607654554762,32,13,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_smooth_S300_multi,44,157_146,140.36979839670377,typical,46,frozen_polybeam,smooth,300.0,multi,1000,2.639482867362547,2.710351990245343,0.0198019801980198,0.016983016983016984,0.0297029702970297,0.023976023976023976,0.09764450526359639,382445.2168979867,3916710.068483179,126.07114725398787,16,23,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_smooth_S1000_multi,45,157_146,140.36979839670377,typical,46,frozen_polybeam,smooth,1000.0,multi,1000,0.5157319088090166,0.4579093066938179,0.297029702970297,0.3106893106893107,0.0099009900990099,0.01098901098901099,0.8774223074225804,3436608.785793764,3916710.068483179,288.9583024816088,310,10,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_lines_S10_multi,46,157_146,140.36979839670377,typical,46,frozen_polybeam,lines,10.0,multi,1000,2.153773662374686,2.1711258264075792,0.0396039603960396,0.028971028971028972,0.0099009900990099,0.014985014985014986,0.002038779755619608,7985.309196254993,3916710.068483179,7.108848772621059,28,14,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_lines_S30_multi,47,157_146,140.36979839670377,typical,46,frozen_polybeam,lines,30.0,multi,1000,2.434066079069621,2.3374131410966568,0.0297029702970297,0.03296703296703297,0.0198019801980198,0.013986013986013986,0.006164716448877367,24145.406984661855,3916710.068483179,20.194253257047848,32,13,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_lines_S300_multi,48,157_146,140.36979839670377,typical,46,frozen_polybeam,lines,300.0,multi,1000,2.278423084123549,2.678819575229196,0.0396039603960396,0.014985014985014986,0.0297029702970297,0.014985014985014986,0.09760812879197253,382302.74080532166,3916710.068483179,126.96200850985178,14,14,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_lines_S1000_multi,49,157_146,140.36979839670377,typical,46,frozen_polybeam,lines,1000.0,multi,1000,0.3248093494964253,0.4391288281681921,0.3861386138613861,0.36363636363636365,0.0099009900990099,0.015984015984015984,0.8774835373287936,3436848.605583921,3916710.068483179,289.3597584710078,363,15,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_khz_comb_S10_multi,50,157_146,140.36979839670377,typical,46,frozen_polybeam,khz_comb,10.0,multi,1000,2.4803115981341515,2.4870243022052274,0.0495049504950495,0.025974025974025976,0.0198019801980198,0.015984015984015984,0.0019661377002237793,7700.791326490838,3916710.068483179,6.969586193763007,25,15,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_khz_comb_S30_multi,51,157_146,140.36979839670377,typical,46,frozen_polybeam,khz_comb,30.0,multi,1000,2.4116156477834725,2.2825828614383745,0.0198019801980198,0.03496503496503497,0.0198019801980198,0.017982017982017984,0.005937286671206611,23254.630484585912,3916710.068483179,21.14667467287819,34,17,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_khz_comb_S300_multi,52,157_146,140.36979839670377,typical,46,frozen_polybeam,khz_comb,300.0,multi,1000,2.5891375204163136,2.696230449356101,0.0297029702970297,0.013986013986013986,0.0099009900990099,0.013986013986013986,0.08807701705290588,344972.13949308114,3916710.068483179,144.11894903154143,13,13,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_frozen_polybeam_khz_comb_S1000_multi,53,157_146,140.36979839670377,typical,46,frozen_polybeam,khz_comb,1000.0,multi,1000,2.630448369452353,2.9905209477227235,0.0099009900990099,0.011988011988011988,0.0396039603960396,0.012987012987012988,0.7552749153021572,2958192.865236739,3916710.068483179,366.4758968242154,11,12,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
157_146_lst046_typical_full_polybeam_smooth_S10_multi,54,157_146,140.36979839670377,typical,46,full_polybeam,smooth,10.0,multi,1000,2.3923325032245057,2.0407069216548597,0.0495049504950495,0.04195804195804196,0.0198019801980198,0.003996003996003996,0.002544927211810211,9967.742034053877,3916710.068483179,11.156401003013798,41,3,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,True,True,False,False,True,False
157_146_lst046_typical_full_polybeam_smooth_S30_multi,55,157_146,140.36979839670377,typical,46,full_polybeam,smooth,30.0,multi,1000,2.98910191092545,2.544234835969534,0.0198019801980198,0.04095904095904096,0.0198019801980198,0.004995004995004995,0.007796318146435539,30535.91778124219,3916710.068483179,28.121846561066377,40,4,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,True,True,False,False,True,False
157_146_lst046_typical_full_polybeam_smooth_S300_multi,56,157_146,140.36979839670377,typical,46,full_polybeam,smooth,300.0,multi,1000,1.9493790234214945,2.0540989967680052,0.0594059405940594,0.057942057942057944,0.0297029702970297,0.007992007992007992,0.15399895357376178,603169.2519982264,3916710.068483179,163.04146803071444,57,7,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
157_146_lst046_typical_full_polybeam_smooth_S1000_multi,57,157_146,140.36979839670377,typical,46,full_polybeam,smooth,1000.0,multi,1000,0.1078048854857078,0.0026272901844119232,0.4752475247524752,0.4985014985014985,0.0099009900990099,0.000999000999000999,1.480482042311503,5798618.921330004,3916710.068483179,329.772479851408,498,0,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
157_146_lst046_typical_full_polybeam_lines_S10_multi,58,157_146,140.36979839670377,typical,46,full_polybeam,lines,10.0,multi,1000,1.8858559029041773,2.2398897758874776,0.0594059405940594,0.029970029970029972,0.0099009900990099,0.005994005994005994,0.0025441860847136817,9964.839254092876,3916710.068483179,10.731371210706545,29,5,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,True,True,False,False,True,False
157_146_lst046_typical_full_polybeam_lines_S30_multi,59,157_146,140.36979839670377,typical,46,full_polybeam,lines,30.0,multi,1000,2.7692925113310003,2.53467452095962,0.0396039603960396,0.029970029970029972,0.0099009900990099,0.001998001998001998,0.007795728439068458,30533.608068460086,3916710.068483179,28.88824875096634,29,1,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,True,True,False,False,True,False
157_146_lst046_typical_full_polybeam_lines_S300_multi,60,157_146,140.36979839670377,typical,46,full_polybeam,lines,300.0,multi,1000,2.152721070472249,1.8759328131805035,0.0693069306930693,0.08291708291708291,0.0099009900990099,0.002997002997002997,0.15395669937540457,603003.7545540851,3916710.068483179,173.52799858438755,82,2,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
157_146_lst046_typical_full_polybeam_lines_S1000_multi,61,157_146,140.36979839670377,typical,46,full_polybeam,lines,1000.0,multi,1000,0.1167285777052332,-0.07909201141530756,0.4653465346534653,0.5324675324675324,0.0198019801980198,0.004995004995004995,1.4806477755775278,5799268.0504817255,3916710.068483179,347.6812637463538,532,4,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
157_146_lst046_typical_full_polybeam_khz_comb_S10_multi,62,157_146,140.36979839670377,typical,46,full_polybeam,khz_comb,10.0,multi,1000,2.4919948519934465,2.44811989642013,0.0297029702970297,0.023976023976023976,0.0099009900990099,0.003996003996003996,0.002275940375650371,8914.198584577196,3916710.068483179,9.581740322507358,23,3,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,True,True,False,False,True,False
157_146_lst046_typical_full_polybeam_khz_comb_S30_multi,63,157_146,140.36979839670377,typical,46,full_polybeam,khz_comb,30.0,multi,1000,3.394778297442202,2.6720580615170793,0.0396039603960396,0.030969030969030968,0.0198019801980198,0.002997002997002997,0.006933914806420337,27158.133936311126,3916710.068483179,26.53033199263882,30,2,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,True,True,False,False,True,False
157_146_lst046_typical_full_polybeam_khz_comb_S300_multi,64,157_146,140.36979839670377,typical,46,full_polybeam,khz_comb,300.0,multi,1000,2.7388523192657592,2.939141256127,0.0495049504950495,0.03296703296703297,0.0099009900990099,0.006993006993006993,0.122103402024234,478243.6241043667,3916710.068483179,146.77899566761926,32,6,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,True,True,False,False,True,True
157_146_lst046_typical_full_polybeam_khz_comb_S1000_multi,65,157_146,140.36979839670377,typical,46,full_polybeam,khz_comb,1000.0,multi,1000,0.2412082817069492,0.3356035911724252,0.4158415841584158,0.3906093906093906,0.0099009900990099,0.004995004995004995,1.1222496716981112,4395526.588491934,3916710.068483179,325.4243579601871,390,4,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
157_146_lst000_stress_frozen_polybeam_khz_comb_S300_multi,66,157_146,140.36979839670377,stress,0,frozen_polybeam,khz_comb,300.0,multi,1000,0.8220377816472834,0.5917739727579115,0.2772277227722772,0.2947052947052947,0.0396039603960396,0.07892107892107893,0.004792498978659985,97430.48393154146,20329787.10384278,76.16193678418858,294,78,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
157_146_lst000_stress_full_polybeam_khz_comb_S300_multi,67,157_146,140.36979839670377,stress,0,full_polybeam,khz_comb,300.0,multi,1000,0.479693964754747,0.5541118858127054,0.3366336633663366,0.3306693306693307,0.0297029702970297,0.052947052947052944,0.005426603384480028,110321.69150347165,20329787.10384278,96.24500381720281,330,52,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst044_typical_frozen_polybeam_smooth_S1000_multi,68,159_76,156.200250406372,typical,44,frozen_polybeam,smooth,1000.0,multi,1000,1.7771207647458285,1.7140061176926467,0.0792079207920792,0.056943056943056944,0.0396039603960396,0.024975024975024976,0.026422031763928242,54910.51420885023,2078209.3784254282,66.15306011810526,56,24,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
159_76_lst044_typical_frozen_polybeam_khz_comb_S300_multi,69,159_76,156.200250406372,typical,44,frozen_polybeam,khz_comb,300.0,multi,1000,1.96135157748035,1.9354381994692293,0.0495049504950495,0.03696303696303696,0.0198019801980198,0.029970029970029972,0.006651764465232853,13823.759294723919,2078209.3784254282,16.124514759811518,36,29,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
159_76_lst044_typical_frozen_polybeam_khz_comb_S1000_multi,70,159_76,156.200250406372,typical,44,frozen_polybeam,khz_comb,1000.0,multi,1000,1.58020764680276,1.680393745135291,0.0693069306930693,0.06793206793206794,0.0198019801980198,0.03196803196803197,0.022551944969998794,46867.663538385656,2078209.3784254282,54.0814904104144,67,31,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst044_typical_full_polybeam_smooth_S1000_multi,71,159_76,156.200250406372,typical,44,full_polybeam,smooth,1000.0,multi,1000,1.3136440340627569,1.145026489466605,0.1287128712871287,0.15084915084915085,0.0198019801980198,0.03596403596403597,0.05916360714909647,122954.36323873,2078209.3784254282,83.56870879506516,150,35,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst044_typical_full_polybeam_khz_comb_S300_multi,72,159_76,156.200250406372,typical,44,full_polybeam,khz_comb,300.0,multi,1000,1.9350930219963445,1.577300076434827,0.1287128712871287,0.1008991008991009,0.0396039603960396,0.07092907092907093,0.011066664866677052,22998.84671381944,2078209.3784254282,26.851774209956375,100,70,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst044_typical_full_polybeam_khz_comb_S1000_multi,73,159_76,156.200250406372,typical,44,full_polybeam,khz_comb,1000.0,multi,1000,1.3054105544039494,1.2711467772776601,0.1287128712871287,0.13586413586413587,0.0396039603960396,0.04595404595404595,0.045002347360742996,93524.3003362549,2078209.3784254282,73.87223300979292,135,45,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst000_stress_frozen_polybeam_smooth_S300_multi,74,159_76,156.200250406372,stress,0,frozen_polybeam,smooth,300.0,multi,1000,1.521149816554079,1.4558193426838484,0.0594059405940594,0.029970029970029972,0.0198019801980198,0.016983016983016984,0.01436221982763905,161006.2811184043,11210403.618008923,168.29187616834315,29,16,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
159_76_lst000_stress_frozen_polybeam_smooth_S1000_multi,75,159_76,156.200250406372,stress,0,frozen_polybeam,smooth,1000.0,multi,1000,0.3617999366254926,0.47045880761574915,0.3465346534653465,0.2957042957042957,0.0099009900990099,0.006993006993006993,0.05508819880972126,617560.943246094,11210403.618008923,453.03403335355415,295,6,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
159_76_lst000_stress_frozen_polybeam_lines_S300_multi,76,159_76,156.200250406372,stress,0,frozen_polybeam,lines,300.0,multi,1000,1.2593624913244976,1.3901614528831157,0.0594059405940594,0.054945054945054944,0.0297029702970297,0.012987012987012988,0.014362206508850306,161006.13180940677,11210403.618008923,169.76467438352847,54,12,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
159_76_lst000_stress_frozen_polybeam_lines_S1000_multi,77,159_76,156.200250406372,stress,0,frozen_polybeam,lines,1000.0,multi,1000,0.5481498390741619,0.37642068947568763,0.3762376237623762,0.35364635364635366,0.0198019801980198,0.012987012987012988,0.05508723672170145,617550.157851076,11210403.618008923,451.92579617430147,353,12,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
159_76_lst000_stress_frozen_polybeam_khz_comb_S30_multi,78,159_76,156.200250406372,stress,0,frozen_polybeam,khz_comb,30.0,multi,1000,1.9353858031977296,1.6139250167390207,0.0792079207920792,0.04695304695304695,0.0198019801980198,0.01898101898101898,0.0012576678204848776,14098.963885017069,11210403.618008923,16.17801483524454,46,18,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,True,False,True,False,False,False,False
159_76_lst000_stress_frozen_polybeam_khz_comb_S300_multi,79,159_76,156.200250406372,stress,0,frozen_polybeam,khz_comb,300.0,multi,1000,1.2968341047496328,1.4669207405738334,0.0693069306930693,0.06493506493506493,0.0297029702970297,0.017982017982017984,0.012837930843265136,143918.38637308782,11210403.618008923,149.08932318536972,64,17,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
159_76_lst000_stress_frozen_polybeam_khz_comb_S1000_multi,80,159_76,156.200250406372,stress,0,frozen_polybeam,khz_comb,1000.0,multi,1000,0.7935084545778234,0.7730914043066209,0.1782178217821782,0.2047952047952048,0.0099009900990099,0.005994005994005994,0.048168549277245155,539988.8790918702,11210403.618008923,444.8663219498758,204,5,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
159_76_lst000_stress_full_polybeam_smooth_S300_multi,81,159_76,156.200250406372,stress,0,full_polybeam,smooth,300.0,multi,1000,0.1259673000423246,0.23873374463897523,0.4554455445544554,0.3966033966033966,0.0495049504950495,0.04595404595404595,0.01897002043987146,212661.58577283824,11210403.618008923,197.00374090048172,396,45,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst000_stress_full_polybeam_smooth_S1000_multi,82,159_76,156.200250406372,stress,0,full_polybeam,smooth,1000.0,multi,1000,0.7105225438696522,0.7762483982651235,0.1881188118811881,0.16383616383616384,0.0396039603960396,0.030969030969030968,0.08171659196756606,916075.9782445615,11210403.618008923,670.6544077845465,163,30,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst000_stress_full_polybeam_lines_S300_multi,83,159_76,156.200250406372,stress,0,full_polybeam,lines,300.0,multi,1000,0.2246896391090575,0.32820329725813435,0.396039603960396,0.35864135864135865,0.0297029702970297,0.030969030969030968,0.018970459545856536,212666.50832816202,11210403.618008923,186.65364472722013,358,30,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst000_stress_full_polybeam_lines_S1000_multi,84,159_76,156.200250406372,stress,0,full_polybeam,lines,1000.0,multi,1000,1.0185715738366037,0.8131581506549307,0.1089108910891089,0.17082917082917082,0.0495049504950495,0.026973026973026972,0.0817305180512721,916232.0952637243,11210403.618008923,615.808704742064,170,26,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
159_76_lst000_stress_full_polybeam_khz_comb_S30_multi,85,159_76,156.200250406372,stress,0,full_polybeam,khz_comb,30.0,multi,1000,1.054858074147598,1.0010461338162817,0.1188118811881188,0.11888111888111888,0.0792079207920792,0.03796203796203796,0.0015641381887187636,17534.62040987875,11210403.618008923,19.404773992793707,118,37,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst000_stress_full_polybeam_khz_comb_S300_multi,86,159_76,156.200250406372,stress,0,full_polybeam,khz_comb,300.0,multi,1000,0.5175833510234673,0.5234985055205144,0.297029702970297,0.29270729270729273,0.0495049504950495,0.03896103896103896,0.01615037504398168,181052.22282525324,11210403.618008923,175.39681392391594,292,38,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
159_76_lst000_stress_full_polybeam_khz_comb_S1000_multi,87,159_76,156.200250406372,stress,0,full_polybeam,khz_comb,1000.0,multi,1000,1.152560367651709,0.8392094523958402,0.1584158415841584,0.18081918081918083,0.0495049504950495,0.022977022977022976,0.06606554492005379,740621.423797502,11210403.618008923,486.1885057903819,180,22,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
23_80_lst048_quiet_frozen_polybeam_lines_S1000_multi,88,23_80,207.2758462936688,quiet,48,frozen_polybeam,lines,1000.0,multi,1000,0.5358980960395583,0.5180354653781931,0.3267326732673267,0.3106893106893107,0.0099009900990099,0.02197802197802198,0.027563404999964715,138270.96942605142,5016469.09829277,77.06683545006626,310,21,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
23_80_lst048_quiet_frozen_polybeam_khz_comb_S1000_multi,89,23_80,207.2758462936688,quiet,48,frozen_polybeam,khz_comb,1000.0,multi,1000,0.9092505932458254,1.0530844607874037,0.2277227722772277,0.1878121878121878,0.0099009900990099,0.00999000999000999,0.026025806329852935,130557.65321185962,5016469.09829277,74.36922426277852,187,9,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
23_80_lst048_quiet_full_polybeam_lines_S1000_multi,90,23_80,207.2758462936688,quiet,48,full_polybeam,lines,1000.0,multi,1000,0.0665804136627776,0.029621784251246095,0.4851485148514851,0.4905094905094905,0.099009900990099,0.057942057942057944,0.030712696890210552,154069.29487497368,5016469.09829277,93.29516529315629,490,57,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
23_80_lst048_quiet_full_polybeam_khz_comb_S1000_multi,91,23_80,207.2758462936688,quiet,48,full_polybeam,khz_comb,1000.0,multi,1000,0.4132617169744942,0.45562956903038837,0.3465346534653465,0.34665334665334663,0.0792079207920792,0.04495504495504495,0.027875308724735055,139835.62482300424,5016469.09829277,81.97662102038737,346,44,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
23_80_lst044_typical_frozen_polybeam_smooth_S300_multi,92,23_80,207.2758462936688,typical,44,frozen_polybeam,smooth,300.0,multi,1000,0.3647052549144592,0.2748828459118728,0.3564356435643564,0.39760239760239763,0.0297029702970297,0.012987012987012988,0.03597407401787694,56337.430450807085,1566056.4445053064,58.62727439233694,397,12,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
23_80_lst044_typical_frozen_polybeam_smooth_S1000_multi,93,23_80,207.2758462936688,typical,44,frozen_polybeam,smooth,1000.0,multi,1000,0.5264929981940389,0.6579727412694695,0.2772277227722772,0.25274725274725274,0.0099009900990099,0.001998001998001998,0.20625104785992968,323000.78268701525,1566056.4445053064,97.65950642172857,252,1,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
23_80_lst044_typical_frozen_polybeam_lines_S10_multi,94,23_80,207.2758462936688,typical,44,frozen_polybeam,lines,10.0,multi,1000,0.1516314538082355,0.21044527594437182,0.4554455445544554,0.4155844155844156,0.0099009900990099,0.03596403596403597,0.001020613756726206,1598.3387510718462,1566056.4445053064,2.4696655146093462,415,35,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
